latitude,longitude,aadt_fod_7_19,hvdt_fod_7_19,postal_code,Total,Men,Women,population_density_km2
55.7103769166114,12.462023181745206,604.760114916296,608.2279813963952,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.462023181745206,505.9210491269206,506.1189333661732,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.462023181745206,507.2619801724297,507.5051733849672,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.462023181745206,612.4790554929126,616.2550640514273,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.462023181745206,876.2147859190467,888.9144838482979,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.462023181745206,1196.2142002839264,1219.919160471444,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.462023181745206,1470.2993552603302,1503.6945625525616,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.462023181745206,1674.569624876386,1715.4809862781794,2860,236.0,132.0,104.0,17.87878787878788
55.69620383634662,12.463819812313446,1206.0717228942335,1239.4707859375203,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.463819812313446,872.200580625035,895.367772469077,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.463819812313446,654.398880072024,670.770872597643,2610,66.0,38.0,28.0,5.365853658536585
55.70227864301398,12.463819812313446,853.254096476581,869.2454914295307,2610,66.0,38.0,28.0,5.365853658536585
55.70329101899979,12.463819812313446,899.1356238656891,911.9992872129718,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.463819812313446,841.6824309124626,849.1539370029658,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70531569229578,12.463819812313446,774.9346592401898,778.5176713379353,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70632798960668,12.463819812313446,758.0601569395117,760.7080823058515,2700,45950.0,22892.0,23058.0,5603.658536585366
55.707340260693314,12.463819812313446,819.3438690552535,824.7040498297883,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70835250555608,12.463819812313446,973.276194351388,985.8122790105924,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70936472419531,12.463819812313446,1015.4051999730392,1031.6034023736345,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7103769166114,12.463819812313446,810.111708094958,820.2897661676215,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.463819812313446,634.9394492380364,639.3860546418928,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.463819812313446,640.7369834792313,645.3601849528917,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.463819812313446,839.9755151708134,851.153064359135,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.463819812313446,1164.6493549059337,1186.651576668658,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.463819812313446,1463.4524267368804,1495.710503105477,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.463819812313446,1675.5957051627502,1715.5050472433884,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.463819812313446,1817.5044324886671,1862.89812234147,2700,45950.0,22892.0,23058.0,5603.658536585366
55.69417869097165,12.465616442881684,1901.47315378194,1955.5802222507516,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69519127677326,12.465616442881684,1431.0808568193909,1471.2953804659558,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69620383634662,12.465616442881684,967.574707119728,993.8196717754854,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.465616442881684,595.6286639510151,610.540735408412,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.465616442881684,371.3784421459982,379.4203951898439,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69924135770086,12.465616442881684,288.2266201514567,293.6392722991002,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70025381236488,12.465616442881684,323.7027498442534,329.79464964190385,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70126624080245,12.465616442881684,481.5673290241936,490.9907428275744,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70227864301398,12.465616442881684,713.5585348318722,726.2035423514607,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70329101899979,12.465616442881684,834.9191268119374,845.5655381624443,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.465616442881684,787.8263041488053,792.6640374997472,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70531569229578,12.465616442881684,719.7121616367302,720.6570121159486,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70632798960668,12.465616442881684,703.1070805127115,703.2465663624237,2700,45950.0,22892.0,23058.0,5603.658536585366
55.707340260693314,12.465616442881684,746.1067978114537,748.1054841215847,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70835250555608,12.465616442881684,983.1370559519452,995.1559794691158,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70936472419531,12.465616442881684,1319.6479413798827,1345.652931153076,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7103769166114,12.465616442881684,1407.0138313023965,1436.7497879283335,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.465616442881684,1345.1801195249036,1372.5715584738464,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.465616442881684,1386.8003140629498,1415.1983634419,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.465616442881684,1567.4974430335576,1601.681425636391,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.465616442881684,1754.0444940757172,1794.6304784897443,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.465616442881684,1873.8005721695024,1918.98608855515,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.465616442881684,1940.35648172729,1988.5927947556852,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.465616442881684,1982.9016667114436,2033.472816935348,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71847351194995,12.465616442881684,2019.488958060189,2072.224069394618,2700,45950.0,22892.0,23058.0,5603.658536585366
55.68607706029847,12.467413073449924,6761.610031329954,6957.120992176583,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68708985593909,12.467413073449924,6510.886179347934,6698.631454248701,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68810262534857,12.467413073449924,5812.991334467203,5979.532920874975,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68911536852727,12.467413073449924,4790.401250814829,4926.560777480325,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69012808547553,12.467413073449924,3803.524454378272,3910.9538903379794,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69114077619375,12.467413073449924,3067.123870576448,3153.5499754186576,2720,33160.0,16377.0,16783.0,6376.923076923077
55.692153440682254,12.467413073449924,2563.6830529950557,2636.0592915510315,2720,33160.0,16377.0,16783.0,6376.923076923077
55.693166078941445,12.467413073449924,2173.559404150899,2235.141024684652,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69417869097165,12.467413073449924,1772.4810950283054,1822.6807157546168,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69519127677326,12.467413073449924,1296.601752357834,1332.8020882426404,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69620383634662,12.467413073449924,797.2614547459248,818.420947240293,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.467413073449924,405.8772732047808,415.124975972668,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.467413073449924,197.87961963859817,200.7995535265576,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69924135770086,12.467413073449924,135.4519210931263,136.48059967168763,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70025381236488,12.467413073449924,160.11173603738,161.76932371488698,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70126624080245,12.467413073449924,305.02336444264586,310.18062170085307,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70227864301398,12.467413073449924,594.0321795536848,604.5108829793836,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70329101899979,12.467413073449924,808.1286576943313,818.8823707865174,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.467413073449924,792.3511712860774,797.5987986196367,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70531569229578,12.467413073449924,721.5232018936658,722.554155730698,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70632798960668,12.467413073449924,702.9978102238595,703.1310962025565,2700,45950.0,22892.0,23058.0,5603.658536585366
55.707340260693314,12.467413073449924,758.5778340279683,761.074515469853,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70835250555608,12.467413073449924,1109.7966022924286,1126.6508606283687,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70936472419531,12.467413073449924,1747.927442728596,1789.174634005699,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7103769166114,12.467413073449924,2252.4640803326715,2310.1132849420705,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.467413073449924,2560.435329272468,2625.557687338089,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.467413073449924,2678.0701207866405,2745.2259046486047,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.467413073449924,2600.558087492065,2665.557575030128,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.467413073449924,2435.1657968758973,2496.2530008905696,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.467413073449924,2283.1641781836206,2340.817153018213,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.467413073449924,2179.376953602832,2234.9478497741616,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.467413073449924,2122.4418178975907,2177.302827894224,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71847351194995,12.467413073449924,2101.3059701832226,2156.553323184721,2700,45950.0,22892.0,23058.0,5603.658536585366
55.68303851598606,12.469209704018164,4262.246026437606,4364.110291265441,2720,33160.0,16377.0,16783.0,6376.923076923077
55.6840513903223,12.469209704018164,6124.087519829332,6296.380092195925,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68506423842633,12.469209704018164,6846.273269485387,7044.443042305514,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68607706029847,12.469209704018164,6896.378089829216,7096.259715275745,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68708985593909,12.469209704018164,6667.378862586513,6860.020580108048,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68810262534857,12.469209704018164,5798.345411619469,5964.356237941836,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68911536852727,12.469209704018164,4482.845845203762,4609.5911227505085,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69012808547553,12.469209704018164,3323.644252609937,3416.537567074662,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69114077619375,12.469209704018164,2592.5544644485017,2664.5916028120555,2720,33160.0,16377.0,16783.0,6376.923076923077
55.692153440682254,12.469209704018164,2196.7605105206894,2257.9443511023487,2720,33160.0,16377.0,16783.0,6376.923076923077
55.693166078941445,12.469209704018164,1944.9393459387425,1999.518016245988,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69417869097165,12.469209704018164,1659.9794305291475,1706.7714628553424,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69519127677326,12.469209704018164,1238.8542177423496,1273.3821145567251,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69620383634662,12.469209704018164,736.242200438044,755.6368614464379,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.469209704018164,334.1203952094466,341.2462268001116,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.469209704018164,140.4021677372814,141.61887229580648,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69924135770086,12.469209704018164,100.46263467236928,100.4762450102404,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70025381236488,12.469209704018164,112.0422460877824,112.38167881327536,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70126624080245,12.469209704018164,232.06072629355157,235.51493467723333,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70227864301398,12.469209704018164,534.7334470004405,544.7122061963847,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70329101899979,12.469209704018164,820.4561850670972,833.5906999260997,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.469209704018164,865.3122685155706,874.7152131249065,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70531569229578,12.469209704018164,805.5310318547588,810.5645795947271,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70632798960668,12.469209704018164,795.4023241711961,799.6389003394221,2700,45950.0,22892.0,23058.0,5603.658536585366
55.707340260693314,12.469209704018164,950.5943766678996,961.313073339074,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70835250555608,12.469209704018164,1484.1501125433908,1516.6500828908556,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70936472419531,12.469209704018164,2256.5813906509743,2318.1503025001225,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7103769166114,12.469209704018164,2908.1794736514125,2988.451880847261,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.469209704018164,3436.467893222785,3525.6447850092973,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.469209704018164,3611.037147301024,3701.454933722165,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.469209704018164,3321.796923906561,3405.547738889622,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.469209704018164,2869.466398133906,2942.575369510985,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.469209704018164,2515.2111240742083,2579.5316841759263,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.469209704018164,2302.1398814549766,2361.282180878124,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.469209704018164,2189.808574551265,2246.6317670599783,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71847351194995,12.469209704018164,2139.3424941208305,2195.7072147089434,2700,45950.0,22892.0,23058.0,5603.658536585366
55.678986756311424,12.471006334586402,2101.245567293406,2118.338343983148,2720,33160.0,16377.0,16783.0,6376.923076923077
55.679999735580246,12.471006334586402,1945.725679184555,1953.4308996248903,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68101268861539,12.471006334586402,1890.529270938691,1894.9675299181945,2720,33160.0,16377.0,16783.0,6376.923076923077
55.6820256154172,12.471006334586402,2077.473382531606,2090.067382283253,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68303851598606,12.471006334586402,3252.163531839823,3313.685614661876,2720,33160.0,16377.0,16783.0,6376.923076923077
55.6840513903223,12.471006334586402,5502.996711532814,5652.465264305044,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68506423842633,12.471006334586402,6643.755491998966,6834.979688994477,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68607706029847,12.471006334586402,6780.043797706111,6976.1105067531125,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68708985593909,12.471006334586402,6361.712469344848,6544.643329450122,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68810262534857,12.471006334586402,5168.592760643657,5315.142424804847,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68911536852727,12.471006334586402,3607.644359209901,3707.920149564218,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69012808547553,12.471006334586402,2433.60263896261,2499.7975399611005,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69114077619375,12.471006334586402,1855.508412763855,1905.346202263789,2720,33160.0,16377.0,16783.0,6376.923076923077
55.692153440682254,12.471006334586402,1670.9417003297558,1716.132812087793,2720,33160.0,16377.0,16783.0,6376.923076923077
55.693166078941445,12.471006334586402,1638.644959211555,1683.830252542794,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69417869097165,12.471006334586402,1550.32096575066,1593.7735472983622,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69519127677326,12.471006334586402,1262.2686271748971,1297.6138750249215,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69620383634662,12.471006334586402,806.3012642228414,827.9584307428328,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.471006334586402,392.0553408904111,401.0187928351974,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.471006334586402,172.14175238049634,174.33928546265344,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69924135770086,12.471006334586402,113.94235986763816,114.35943408791172,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70025381236488,12.471006334586402,134.1196176177501,135.10741848014175,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70126624080245,12.471006334586402,272.34845201435354,277.07615947650214,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70227864301398,12.471006334586402,580.1334530662808,592.2329032360209,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70329101899979,12.471006334586402,892.633591040169,910.2504141147392,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.471006334586402,1015.106917633704,1032.441893996213,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70531569229578,12.471006334586402,1028.161185903275,1043.7010565307287,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70632798960668,12.471006334586402,1100.3771411287134,1118.270612710276,2700,45950.0,22892.0,23058.0,5603.658536585366
55.707340260693314,12.471006334586402,1386.6892452705958,1416.6717708294702,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70835250555608,12.471006334586402,1952.6626596593376,2006.7539363146925,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70936472419531,12.471006334586402,2539.1527988597704,2617.1254035152424,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7103769166114,12.471006334586402,3032.952768463977,3124.4163894966114,2700,45950.0,22892.0,23058.0,5603.658536585366
55.711389082804686,12.471006334586402,3861.354043763784,3959.1459446917543,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71240122277553,12.471006334586402,4173.109313967358,4272.024798249495,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71341333652432,12.471006334586402,3627.77428552136,3717.714683197951,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7144254240514,12.471006334586402,2907.056669834224,2980.6861202196133,2700,45950.0,22892.0,23058.0,5603.658536585366
55.715437485357135,12.471006334586402,2470.404565152143,2533.0289116069603,2700,45950.0,22892.0,23058.0,5603.658536585366
55.7164495204419,12.471006334586402,2259.2838312977306,2316.8393545937997,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71746152930604,12.471006334586402,2162.4983757096365,2218.299055870355,2700,45950.0,22892.0,23058.0,5603.658536585366
55.71847351194995,12.471006334586402,2123.2241114831013,2179.011209802029,2700,45950.0,22892.0,23058.0,5603.658536585366
55.67594766109918,12.47280296515464,2536.9565562783296,2589.928930436998,2720,33160.0,16377.0,16783.0,6376.923076923077
55.676960719071246,12.47280296515464,2413.7849660841744,2454.9429149438743,2720,33160.0,16377.0,16783.0,6376.923076923077
55.67797375080854,12.47280296515464,2222.398891793641,2249.02705414723,2720,33160.0,16377.0,16783.0,6376.923076923077
55.678986756311424,12.47280296515464,2008.4882297124311,2020.8908125479263,2720,33160.0,16377.0,16783.0,6376.923076923077
55.679999735580246,12.47280296515464,1850.194121857364,1853.0102702284653,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68101268861539,12.47280296515464,1800.7898672272513,1800.831467257839,2720,33160.0,16377.0,16783.0,6376.923076923077
55.6820256154172,12.47280296515464,1847.8644028607823,1850.2155109968903,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68303851598606,12.47280296515464,2493.535950685758,2525.2390630556893,2720,33160.0,16377.0,16783.0,6376.923076923077
55.6840513903223,12.47280296515464,4125.254729974918,4225.185567662358,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68506423842633,12.47280296515464,5361.206206118276,5508.749520206413,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68607706029847,12.47280296515464,5622.430628617046,5780.488272012565,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68708985593909,12.47280296515464,5015.476705577811,5155.508101806253,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68810262534857,12.47280296515464,3730.14617253026,3832.2665725359793,2720,33160.0,16377.0,16783.0,6376.923076923077
55.68911536852727,12.47280296515464,2269.778827728393,2329.862812077678,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69012808547553,12.47280296515464,1326.4086276005764,1359.6089868236772,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69114077619375,12.47280296515464,1015.094489564674,1039.6665343201712,2720,33160.0,16377.0,16783.0,6376.923076923077
55.692153440682254,12.47280296515464,1072.2301908236975,1099.1725820827896,2720,33160.0,16377.0,16783.0,6376.923076923077
55.693166078941445,12.47280296515464,1277.9068650250035,1311.987600391995,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69417869097165,12.47280296515464,1426.744798469268,1466.424191153177,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69519127677326,12.47280296515464,1339.5495563444897,1377.411669400017,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69620383634662,12.47280296515464,1000.583980643744,1028.4062011387289,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69721636969209,12.47280296515464,602.3570202608282,617.9257477222371,2720,33160.0,16377.0,16783.0,6376.923076923077
55.698228876810056,12.47280296515464,337.9173108346324,345.25649803300246,2720,33160.0,16377.0,16783.0,6376.923076923077
55.69924135770086,12.47280296515464,240.59833382116483,244.8786726190114,2720,33160.0,16377.0,16783.0,6376.923076923077
55.70025381236488,12.47280296515464,274.36217803778845,279.547591213818,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70126624080245,12.47280296515464,446.3000197884054,456.2348676526362,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70227864301398,12.47280296515464,746.4501508452963,764.0889921632452,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70329101899979,12.47280296515464,1044.47546222882,1068.7192723640046,2700,45950.0,22892.0,23058.0,5603.658536585366
55.70430336876027,12.47280296515464,1221.5995608794326,1248.8390781993864,2700,45950.0,22892.0,23058.0,5603.658536585366
